order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_id,quantity,unit_price
6029394789,7591711,2023-04-30,2023-04-30 6:23:14,2023-04-30 06:32:14,slightly delayed,2118.04,upi,28593,637,803607,1,949.73
6031122324,28603182,2024-06-25,2024-06-25 15:38:20,2024-06-25 15:39:20,on time,3472.94,upi,85429,5583,298985,1,183.76
6032675432,63368244,2024-09-29,2024-09-29 5:22:49,2024-09-29 05:19:49,on time,2708.71,wallet,29641,371,60619,2,726.41
6033014029,29525287,2024-10-21,2024-10-21 14:09:53,2024-10-21 14:20:53,slightly delayed,1534.73,cash,31624,6382,587645,1,801.81
6033660622,65618148,2023-04-12,2023-04-12 15:24:35,2023-04-12 15:31:35,slightly delayed,1321.76,wallet,82054,6157,658389,3,152.55
6033878151,61226563,2023-11-11,2023-11-11 18:42:19,2023-11-11 18:37:19,on time,572.02,card,5041,6219,837480,2,217.4
6037541687,86067293,2023-12-10,2023-12-10 22:43:05,2023-12-10 22:45:05,on time,681.91,wallet,39815,7649,306177,3,769.24
6037899648,22738465,2024-03-27,2024-03-27 18:00:43,2024-03-27 18:04:43,on time,1231.03,cash,59131,914,669378,1,212.14
6038240765,48002829,2023-05-27,2023-05-27 0:30:57,2023-05-27 00:30:57,on time,1312.62,cash,66705,1431,51036,2,931.61
6039353394,86479284,2023-08-08,2023-08-08 15:29:38,2023-08-08 15:25:38,on time,313.77,cash,39607,4595,692985,1,197.39
6045698170,666589,2024-01-24,2024-01-24 17:14:49,2024-01-24 17:19:49,on time,222.15,upi,16848,3220,965755,3,532.57
6047222755,78394303,2023-09-23,2023-09-23 6:59:31,2023-09-23 06:58:31,on time,4715.13,card,19111,9177,681063,2,321.28
6048321120,24357425,2024-07-25,2024-07-25 10:59:28,2024-07-25 11:07:28,slightly delayed,3163.12,card,48142,9343,925482,3,475.04
6048604080,98218863,2023-09-06,2023-09-06 2:19:23,2023-09-06 02:16:23,on time,5820.25,cash,90276,7098,799459,3,852.02
6051792089,68906393,2024-07-23,2024-07-23 22:07:14,2024-07-23 22:09:14,on time,2200.67,cash,59903,8465,767398,2,22.14
6054358790,59216664,2024-01-26,2024-01-26 10:31:06,2024-01-26 10:26:06,on time,3217.7,wallet,52564,1880,532965,1,307.23
6056126973,48765625,2024-07-02,2024-07-02 22:45:53,2024-07-02 22:45:53,on time,1172.69,upi,84012,1,256783,2,906.54
6060156146,92404798,2023-05-25,2023-05-25 19:10:12,2023-05-25 19:25:12,slightly delayed,2318.9,upi,43137,1923,930284,1,189.47
6061353924,49241309,2024-03-03,2024-03-03 22:26:37,2024-03-03 22:23:37,on time,1424.69,wallet,5451,5328,291238,1,746.03
6065496420,12277039,2023-05-16,2023-05-16 16:44:53,2023-05-16 16:55:53,slightly delayed,4299.16,cash,49744,4918,500633,1,154.5
6065607924,91868185,2024-05-08,2024-05-08 8:33:44,2024-05-08 08:32:44,on time,965.88,upi,13007,6894,63769,2,878.07
6067839426,30317733,2023-08-24,2023-08-24 8:23:08,2023-08-24 08:22:08,on time,1268.67,cash,82492,4863,654297,3,13.25
6070154414,45052594,2023-06-19,2023-06-19 19:24:34,2023-06-19 19:29:34,on time,2471.11,cash,72709,4484,784827,1,274.25
6074172790,14944819,2023-07-26,2023-07-26 2:26:37,2023-07-26 02:30:37,on time,2008.84,wallet,3481,4057,888807,2,230.58
6074313668,77614510,2024-09-27,2024-09-27 10:57:46,2024-09-27 11:02:46,on time,277.76,cash,11276,4921,552883,3,888.16
6074452586,78806824,2023-09-01,2023-09-01 8:46:26,2023-09-01 08:50:26,on time,81.35,cash,11946,5358,965755,1,532.57
6074743537,32797235,2024-09-12,2024-09-12 6:43:08,2024-09-12 06:44:08,on time,431.37,wallet,91918,2135,300159,3,44.35
6074837981,61015113,2024-04-20,2024-04-20 13:08:11,2024-04-20 13:06:11,on time,832.37,card,2837,2317,373536,3,494.17
6077755741,40055711,2023-07-20,2023-07-20 23:41:59,2023-07-20 23:50:59,slightly delayed,321.28,card,40233,3735,707935,2,820.9
6080784069,39418109,2023-07-19,2023-07-19 11:58:13,2023-07-19 12:07:13,slightly delayed,3940.75,wallet,78499,2830,487065,2,374.68
6081384585,94529626,2024-03-04,2024-03-04 4:19:00,2024-03-04 04:20:00,on time,4519.77,cash,96881,1823,942001,1,671.55
6081974624,79764458,2024-03-19,2024-03-19 20:41:47,2024-03-19 20:39:47,on time,1275.19,card,91286,9400,621677,1,317.8
6083333956,45028365,2023-03-27,2023-03-27 6:53:59,2023-03-27 07:06:59,slightly delayed,3002.02,wallet,34580,4635,818522,1,96.09
6083457185,80571942,2024-08-19,2024-08-19 20:54:04,2024-08-19 20:58:04,on time,923.43,wallet,5319,6370,57405,3,607.67
6083487488,11143197,2024-03-11,2024-03-11 3:39:00,2024-03-11 03:46:00,slightly delayed,2226.74,cash,71075,1224,820973,3,114.52
6087109745,84824280,2023-03-18,2023-03-18 19:21:19,2023-03-18 19:24:19,on time,2201.69,cash,77386,1486,679284,1,877.89
6087916798,89968482,2023-11-17,2023-11-17 16:53:04,2023-11-17 17:03:04,slightly delayed,1692.4,upi,10351,168,557908,3,942.37
6092636899,53025962,2024-10-26,2024-10-26 2:18:39,2024-10-26 02:19:39,on time,237.62,wallet,73041,9225,739534,2,994.56
6092663288,51341672,2024-09-28,2024-09-28 3:32:58,2024-09-28 03:27:58,on time,4680.35,cash,67487,8336,818522,3,96.09
6093390755,32054313,2023-11-24,2023-11-24 13:36:41,2023-11-24 13:39:41,on time,1872.67,card,60889,2462,337168,1,545.49
6095091385,34839913,2024-07-11,2024-07-11 7:18:45,2024-07-11 07:31:45,slightly delayed,2486.58,cash,58226,7745,123983,2,785.67
6096787440,25128143,2023-03-18,2023-03-18 12:17:39,2023-03-18 12:14:39,on time,2294.77,card,91233,8358,478531,3,825.46
6098277214,46876240,2023-03-22,2023-03-22 13:53:16,2023-03-22 13:51:16,on time,3510.24,wallet,79553,1643,11422,2,127.16
6100236720,83660688,2023-08-24,2023-08-24 13:12:44,2023-08-24 13:14:44,on time,4190.59,cash,91266,9207,274207,2,328.51
6101022928,10088428,2024-10-02,2024-10-02 18:26:29,2024-10-02 18:31:29,on time,1253.07,card,8083,5977,256783,3,906.54
6103869123,16376189,2023-06-06,2023-06-06 14:37:45,2023-06-06 14:37:45,on time,1609.25,upi,60764,6641,589812,3,163.03
6104211214,62816600,2024-07-21,2024-07-21 2:44:58,2024-07-21 02:46:58,on time,3536.35,upi,5923,8197,913428,3,392.22
6105240201,53299455,2024-05-22,2024-05-22 23:40:32,2024-05-22 23:48:32,slightly delayed,2915.01,cash,59775,6959,432617,3,863.18
6105793582,67538982,2023-04-13,2023-04-13 1:38:18,2023-04-13 01:50:18,slightly delayed,1897.12,cash,46350,5290,659290,1,319.34
6107283203,87444738,2024-09-09,2024-09-09 20:41:41,2024-09-09 20:43:41,on time,1173.0,card,21522,8551,94225,1,77.11
6107471725,81940369,2023-08-26,2023-08-26 7:49:48,2023-08-26 07:53:48,on time,3945.66,wallet,1329,763,859361,1,432.39
6109777696,89699655,2024-10-17,2024-10-17 20:04:51,2024-10-17 20:10:51,slightly delayed,3725.57,card,12387,8590,378230,3,166.42
6109792602,20148223,2023-09-13,2023-09-13 2:16:51,2023-09-13 02:19:51,on time,2711.74,upi,97828,2636,723678,3,675.46
6110446321,78412820,2024-10-27,2024-10-27 2:11:26,2024-10-27 02:14:26,on time,657.8,wallet,60577,335,272170,1,140.8
6112199794,77086539,2024-09-21,2024-09-21 21:00:43,2024-09-21 21:06:43,slightly delayed,3227.41,wallet,75415,4373,397973,1,728.73
6115465612,12338529,2023-09-28,2023-09-28 12:57:47,2023-09-28 12:55:47,on time,3025.66,wallet,57658,4157,767398,3,22.14
6117979297,79206969,2023-12-23,2023-12-23 5:32:12,2023-12-23 05:32:12,on time,2007.19,cash,69314,1734,298985,1,183.76
6119637917,77961205,2024-06-28,2024-06-28 20:59:43,2024-06-28 21:04:43,on time,1146.21,upi,65328,1994,903336,3,551.88
6120799223,84377964,2024-01-14,2024-01-14 1:05:46,2024-01-14 01:18:46,slightly delayed,1441.13,upi,7467,6766,107548,3,891.6
6120818381,34768050,2024-05-02,2024-05-02 0:38:42,2024-05-02 00:34:42,on time,3091.49,upi,30114,7698,647462,1,326.42
6124624375,26844216,2024-09-12,2024-09-12 4:26:44,2024-09-12 04:32:44,slightly delayed,2750.43,wallet,53745,2393,644847,2,622.81
6125813500,44562310,2023-07-23,2023-07-23 17:29:56,2023-07-23 17:41:56,slightly delayed,3788.27,cash,31926,441,784827,2,274.25
6126334783,6150721,2024-07-03,2024-07-03 8:44:55,2024-07-03 08:49:55,on time,1588.66,card,33084,9082,425341,3,486.28
6126557370,61982521,2024-04-20,2024-04-20 8:00:40,2024-04-20 08:05:40,on time,3776.14,card,37656,4133,563740,3,96.33
6126906924,33675108,2023-12-01,2023-12-01 22:36:22,2023-12-01 22:37:22,on time,505.31,card,2241,7608,602241,1,976.55
6129180304,86499778,2024-01-17,2024-01-17 22:05:48,2024-01-17 22:06:48,on time,1047.98,wallet,41630,9307,146840,3,786.85
6131680348,83701325,2024-07-19,2024-07-19 22:17:55,2024-07-19 22:18:55,on time,2083.65,card,11536,7707,123983,1,785.67
6131815766,65514005,2023-03-18,2023-03-18 0:05:57,2023-03-18 00:05:57,on time,2043.07,wallet,34359,5313,564692,2,215.65
6133025410,6061349,2023-09-09,2023-09-09 9:19:23,2023-09-09 09:22:23,on time,3478.04,cash,11126,8516,291238,3,746.03
6138091203,41261495,2023-09-09,2023-09-09 6:11:23,2023-09-09 06:06:23,on time,1284.92,card,27226,1513,376447,2,724.84
6139157985,88517890,2024-02-03,2024-02-03 13:51:26,2024-02-03 14:13:26,significantly delayed,1623.51,wallet,23927,3303,753354,3,423.56
6141016209,20469626,2024-04-13,2024-04-13 18:25:18,2024-04-13 18:25:18,on time,2161.37,cash,66040,9283,451812,2,530.85
6143213997,71643758,2024-03-21,2024-03-21 10:15:10,2024-03-21 10:17:10,on time,4464.71,card,11720,5651,739534,2,994.56
6144140039,66233704,2024-03-22,2024-03-22 19:18:48,2024-03-22 19:13:48,on time,223.27,cash,6277,4633,324809,1,608.0
6146830622,14367270,2024-10-04,2024-10-04 13:31:54,2024-10-04 13:27:54,on time,271.38,cash,47626,3967,435929,3,856.89
6149664144,52678787,2024-10-21,2024-10-21 2:25:42,2024-10-21 02:43:42,significantly delayed,3045.23,card,53283,2595,681063,2,321.28
6152984028,60732869,2023-08-29,2023-08-29 1:10:01,2023-08-29 01:16:01,slightly delayed,2124.37,card,47844,8407,153019,2,947.95
6154459753,82179338,2024-06-12,2024-06-12 9:28:57,2024-06-12 09:39:57,slightly delayed,3709.23,cash,16231,7935,949818,3,483.05
6156638188,70589930,2023-03-17,2023-03-17 5:15:05,2023-03-17 05:22:05,slightly delayed,2569.47,card,69037,2280,525531,1,831.1
6158083683,78158536,2024-03-08,2024-03-08 17:37:17,2024-03-08 17:42:17,on time,3096.42,cash,76731,4050,832348,3,831.43
6159164139,35690581,2024-04-06,2024-04-06 6:17:59,2024-04-06 06:22:59,on time,3195.45,card,28967,5468,563740,1,96.33
6160848562,59769142,2023-09-10,2023-09-10 19:57:37,2023-09-10 20:02:37,on time,1022.08,card,3350,3525,397973,2,728.73
6161193691,55693909,2023-05-30,2023-05-30 13:55:08,2023-05-30 13:50:08,on time,1541.92,cash,22997,3304,187399,2,53.49
6164820061,91789216,2023-05-26,2023-05-26 23:18:19,2023-05-26 23:15:19,on time,1332.79,cash,90461,5943,237083,2,577.13
6167501412,20940403,2024-01-25,2024-01-24 23:56:14,2024-01-25 00:23:14,significantly delayed,2814.34,wallet,16808,1014,600767,2,722.42
6172215120,87823209,2024-06-03,2024-06-03 7:42:45,2024-06-03 07:44:45,on time,4452.81,card,283,9119,714999,3,882.51
6172529406,48409448,2024-05-21,2024-05-21 2:22:06,2024-05-21 02:51:06,significantly delayed,2969.87,cash,29606,8038,327290,2,862.28
6181604084,4200802,2023-10-22,2023-10-22 4:25:32,2023-10-22 04:22:32,on time,858.57,upi,63800,948,15314,2,578.85
6184484468,40275138,2024-10-14,2024-10-14 3:45:47,2024-10-14 03:46:47,on time,211.22,cash,97219,2662,240179,2,90.56
6185824257,1816969,2024-08-05,2024-08-05 7:15:50,2024-08-05 07:15:50,on time,4093.07,upi,1663,9890,337168,3,545.49
6190907327,64151769,2023-11-03,2023-11-03 0:52:52,2023-11-03 00:52:52,on time,1891.03,card,9720,3217,18035,3,968.94
6191050157,90021871,2023-05-11,2023-05-11 20:53:55,2023-05-11 20:58:55,on time,1893.34,cash,71004,705,365133,3,915.45
6191554160,77869660,2023-07-20,2023-07-20 23:26:31,2023-07-20 23:24:31,on time,580.42,cash,17582,2824,154179,3,582.87
6193826826,85561151,2023-08-05,2023-08-05 1:25:47,2023-08-05 01:28:47,on time,166.42,cash,81908,5695,478531,3,825.46
6194827199,41494867,2023-12-20,2023-12-20 19:11:47,2023-12-20 19:07:47,on time,2702.57,cash,674,3021,555121,2,354.91
6196321055,30788486,2024-05-17,2024-05-17 18:38:15,2024-05-17 18:37:15,on time,1795.02,cash,42302,4893,767398,2,22.14
6197760573,5763963,2023-03-27,2023-03-27 8:06:31,2023-03-27 08:04:31,on time,1233.03,card,34868,939,799952,3,922.64
6201821502,45166203,2024-05-03,2024-05-03 13:23:47,2024-05-03 13:30:47,slightly delayed,1548.37,upi,57553,5847,555121,3,354.91
6210207010,1601161,2023-06-27,2023-06-27 8:37:16,2023-06-27 08:36:16,on time,1553.52,upi,90871,8717,859361,1,432.39
6211537502,2164524,2023-09-06,2023-09-06 23:24:44,2023-09-06 23:49:44,significantly delayed,1427.81,wallet,99208,5234,349294,2,934.75
6212984517,72702075,2024-03-16,2024-03-16 22:05:29,2024-03-16 22:03:29,on time,1388.01,upi,15665,6591,853932,1,941.19
6213909425,42208242,2023-12-05,2023-12-05 21:21:09,2023-12-05 21:23:09,on time,4991.59,cash,28346,2757,455083,3,959.01
6217777735,12059049,2024-07-22,2024-07-22 11:39:06,2024-07-22 11:34:06,on time,1730.26,card,29335,6305,305754,2,979.99
6220137166,16485871,2023-12-09,2023-12-09 22:20:35,2023-12-09 22:35:35,slightly delayed,1135.56,cash,307,9282,11422,1,127.16
6220343481,79895967,2023-06-02,2023-06-02 23:13:29,2023-06-02 23:17:29,on time,3373.51,upi,80069,6972,525531,3,831.1
6220520171,42366724,2023-12-01,2023-12-01 0:21:19,2023-12-01 00:20:19,on time,1721.87,upi,82788,8663,764014,2,612.04
6223087303,65570302,2024-08-05,2024-08-05 15:40:23,2024-08-05 15:42:23,on time,447.28,card,8124,55,784673,2,491.39
6228958238,50650215,2023-08-31,2023-08-31 4:25:51,2023-08-31 04:52:51,significantly delayed,827.77,wallet,83846,3877,623234,2,329.79
6229466619,81533356,2023-06-05,2023-06-05 7:30:36,2023-06-05 07:38:36,slightly delayed,2708.73,wallet,63864,2520,449106,2,48.55
6229535077,77869660,2024-04-01,2024-04-01 6:07:44,2024-04-01 06:04:44,on time,2219.96,cash,58180,2817,739534,2,994.56
6231311270,91144803,2023-12-07,2023-12-07 18:51:58,2023-12-07 19:06:58,slightly delayed,2173.29,upi,73322,9174,965755,1,532.57
6231586256,12755730,2023-05-03,2023-05-03 23:28:50,2023-05-03 23:27:50,on time,1467.19,upi,10306,6970,329351,2,310.87
6236279358,97141762,2024-05-26,2024-05-26 5:36:47,2024-05-26 06:03:47,significantly delayed,2832.2,card,24906,8037,77308,1,223.27
6237437720,15568831,2023-08-26,2023-08-26 7:17:27,2023-08-26 07:29:27,slightly delayed,598.83,wallet,29950,8678,219598,2,367.08
6239166986,6724509,2024-05-23,2024-05-23 6:41:35,2024-05-23 06:49:35,slightly delayed,578.85,cash,89070,7457,679865,3,347.91
6239453389,26285589,2023-10-08,2023-10-08 1:30:57,2023-10-08 01:26:57,on time,2424.72,wallet,63625,515,880510,2,951.43
6240982373,91243571,2023-04-26,2023-04-26 3:27:48,2023-04-26 03:24:48,on time,3393.08,cash,16774,8894,70969,3,631.7
6244718082,2400009,2024-05-22,2024-05-22 14:27:40,2024-05-22 14:23:40,on time,1920.42,card,9658,9245,60619,3,726.41
6244736404,8791577,2024-08-19,2024-08-19 9:30:35,2024-08-19 09:40:35,slightly delayed,4248.04,upi,74025,4428,613942,1,545.0
6247090607,90038364,2023-10-07,2023-10-07 15:54:13,2023-10-07 15:56:13,on time,1801.01,wallet,96576,3279,298985,2,183.76
6247819401,57526322,2023-03-30,2023-03-30 6:11:33,2023-03-30 06:12:33,on time,3456.8,cash,7912,3634,256783,1,906.54
6249585672,20940403,2023-07-09,2023-07-09 8:50:58,2023-07-09 08:54:58,on time,864.3,card,56043,6218,144124,1,162.67
6251716165,93723634,2023-09-27,2023-09-27 21:50:53,2023-09-27 22:01:53,slightly delayed,2660.73,card,11366,2728,914071,3,296.94
6253838449,19393135,2024-06-11,2024-06-11 0:49:02,2024-06-11 00:51:02,on time,938.37,card,92207,445,448752,1,160.07
6254948159,42615134,2023-10-16,2023-10-16 7:34:34,2023-10-16 07:34:34,on time,3371.28,card,72597,6278,726958,3,887.48
6256637306,3096845,2023-11-07,2023-11-07 11:37:32,2023-11-07 11:46:32,slightly delayed,5196.58,cash,57954,2218,677169,3,261.03
6257851675,65488134,2024-04-23,2024-04-23 22:26:04,2024-04-23 22:48:04,significantly delayed,1052.94,upi,91732,9276,677169,2,261.03
6259219127,21577948,2023-05-12,2023-05-12 21:47:44,2023-05-12 21:52:44,on time,2162.88,card,17129,1861,714999,1,882.51
6260291784,75038062,2024-07-08,2024-07-08 19:40:57,2024-07-08 19:44:57,on time,359.98,cash,11624,365,697683,1,123.74
6260524887,57081917,2024-06-01,2024-06-01 7:00:44,2024-06-01 06:56:44,on time,2457.11,card,22883,3322,94225,2,77.11
6261926473,50760752,2024-06-16,2024-06-16 19:17:12,2024-06-16 19:13:12,on time,2714.81,card,21242,1195,455083,2,959.01
6264003424,26863280,2024-08-03,2024-08-03 11:42:53,2024-08-03 11:42:53,on time,517.03,upi,73469,1483,739448,2,755.66
6265551101,38568692,2023-11-13,2023-11-13 22:02:45,2023-11-13 21:58:45,on time,1723.54,cash,43283,9840,890623,2,354.52
6266072804,60565603,2024-06-23,2024-06-23 6:35:02,2024-06-23 06:39:02,on time,582.63,card,53113,3867,196719,1,217.5
6266311709,67708491,2024-06-25,2024-06-25 1:54:46,2024-06-25 01:56:46,on time,1654.8,cash,82516,7575,644847,3,622.81
6269075067,81382213,2023-11-16,2023-11-16 0:09:36,2023-11-16 00:06:36,on time,3745.59,wallet,40584,5023,89084,3,598.83
6269179048,469006,2023-11-11,2023-11-11 16:04:53,2023-11-11 16:02:53,on time,1864.85,wallet,23727,7515,700048,3,141.28
6270463968,35434373,2023-10-03,2023-10-03 3:57:56,2023-10-03 03:53:56,on time,3784.59,wallet,66084,4408,883013,1,989.88
6270495384,12272282,2023-09-11,2023-09-11 22:57:29,2023-09-11 22:53:29,on time,878.07,cash,10368,2689,51036,3,931.61
6277344634,11202130,2024-07-23,2024-07-23 19:33:11,2024-07-23 19:55:11,significantly delayed,3940.47,upi,98138,8099,131136,2,37.8
6277509652,71956734,2024-10-31,2024-10-31 8:37:42,2024-10-31 09:00:42,significantly delayed,4850.27,wallet,71254,4407,942001,3,671.55
6280233997,1507408,2023-08-23,2023-08-23 20:43:30,2023-08-23 20:38:30,on time,898.19,card,52738,5885,118820,2,12.32
6281619403,77921718,2023-04-09,2023-04-09 19:15:42,2023-04-09 19:10:42,on time,3374.44,upi,12086,5214,131136,2,37.8
6282385286,6150721,2023-10-28,2023-10-28 7:01:45,2023-10-28 07:05:45,on time,2500.44,cash,9399,4572,807452,2,144.19
6284066457,68341636,2023-03-19,2023-03-19 4:42:51,2023-03-19 04:43:51,on time,3535.59,card,72455,2910,51036,3,931.61
6284076508,74179536,2024-07-19,2024-07-19 22:50:09,2024-07-19 22:51:09,on time,844.26,upi,39939,2254,888807,1,230.58
6284350691,57207678,2024-06-20,2024-06-20 1:13:52,2024-06-20 01:13:52,on time,726.41,wallet,9053,9366,112390,2,877.98
6286044248,38902193,2023-05-05,2023-05-05 22:37:54,2023-05-05 22:34:54,on time,4369.99,cash,56074,2602,490939,1,80.25
6292969164,45477575,2024-07-09,2024-07-09 7:21:40,2024-07-09 07:34:40,slightly delayed,822.63,wallet,60860,923,222892,3,869.22
6295686357,76533277,2024-01-10,2024-01-10 8:05:01,2024-01-10 08:04:01,on time,2769.76,cash,81081,3737,942001,1,671.55
6298008063,24104630,2023-07-19,2023-07-19 6:15:20,2023-07-19 06:22:20,slightly delayed,2461.13,upi,6083,5726,585299,3,799.46
6299539090,80796977,2024-08-30,2024-08-30 1:13:24,2024-08-30 01:14:24,on time,3665.54,cash,11906,9493,784673,3,491.39
6299572675,81046421,2023-08-17,2023-08-17 19:01:18,2023-08-17 19:14:18,slightly delayed,1114.77,wallet,51388,5372,952124,2,127.08
6299879620,48160359,2023-11-10,2023-11-10 17:54:35,2023-11-10 18:04:35,slightly delayed,1300.47,card,8965,5841,481843,2,297.68
6303548068,31846190,2024-06-30,2024-06-30 0:29:33,2024-06-30 00:40:33,slightly delayed,939.55,card,40567,8411,925482,1,475.04
6304586678,38496400,2023-09-25,2023-09-25 15:25:53,2023-09-25 15:24:53,on time,1823.12,upi,36388,2069,679321,3,738.46
6309447153,74212242,2023-05-18,2023-05-18 21:38:34,2023-05-18 21:38:34,on time,423.56,cash,52804,4937,853932,2,941.19
6309784337,26250082,2024-05-06,2024-05-06 17:53:10,2024-05-06 17:53:10,on time,1905.92,card,23009,396,120532,1,697.53
6310535397,21461764,2023-05-26,2023-05-26 18:03:19,2023-05-26 18:03:19,on time,5015.88,card,8620,724,968887,1,40.7
6311012195,10857389,2023-07-27,2023-07-27 15:11:16,2023-07-27 15:09:16,on time,824.99,upi,20432,5396,222892,3,869.22
6312476146,35988028,2024-01-27,2024-01-27 19:57:55,2024-01-27 20:06:55,slightly delayed,1867.01,card,87880,143,433521,1,321.33
6312811061,51661209,2024-08-31,2024-08-31 14:03:05,2024-08-31 14:17:05,slightly delayed,1004.9,upi,59483,2948,689769,2,46.62
6313785973,28603182,2023-03-21,2023-03-21 3:28:21,2023-03-21 03:38:21,slightly delayed,2326.58,upi,34181,2420,564692,3,215.65
6314310505,42272393,2024-02-16,2024-02-16 4:46:10,2024-02-16 04:47:10,on time,785.67,wallet,98855,8019,615545,2,448.16
6318008970,30265929,2024-05-11,2024-05-11 19:20:20,2024-05-11 19:23:20,on time,1887.26,upi,1399,5028,952124,3,127.08
6322372546,43052303,2024-02-19,2024-02-19 10:16:21,2024-02-19 10:35:21,significantly delayed,3383.58,wallet,8035,1803,613942,3,545.0
6331115638,99729547,2023-07-15,2023-07-15 22:18:21,2023-07-15 22:13:21,on time,4180.33,cash,69994,4236,298985,1,183.76
6331483812,97411107,2024-09-06,2024-09-06 22:57:14,2024-09-06 23:06:14,slightly delayed,493.19,wallet,45259,9755,291238,1,746.03
6335704206,38327793,2024-05-22,2024-05-22 12:48:47,2024-05-22 12:49:47,on time,3363.41,card,20524,7314,592784,1,280.35
6335972517,18256339,2023-07-08,2023-07-08 20:14:51,2023-07-08 20:26:51,slightly delayed,1968.49,upi,51928,7147,949818,2,483.05
6336460663,95018817,2023-08-28,2023-08-28 7:00:04,2023-08-28 07:10:04,slightly delayed,2094.1,upi,67600,5377,820541,3,576.22
